Action;Type;DoType;DoEntete;DE_No;DoDomaine;AR_Ref;Qte;Prix;Remise;Montant;Date
ajout_ligne;;23;MT0003409;4;2;S265524;6.0;-2134.67;0;-12808.02;2019-06-25 08:42:50;
ajout_ligne;Artstock;;;14;;S265524;45.000000;;;259362.000000;2019-06-25 08:42:50;
ajout_ligne;Artstock;;;14;;S265524;51.000000;;;246553.980000;2019-06-25 08:42:50;
ajout_ligne;;23;MT0003410;4;2;S265524;6.0;-3308.73;0;57636;2019-06-25 08:43:19;
ajout_ligne;Artstock;;;4;;S265524;-30.000000;;;99262.020000;2019-06-25 08:43:19;
ajout_ligne;Artstock;;;4;;S265524;-36.000000;;;119114.400000;2019-06-25 08:43:19;
ajout_ligne;;23;MT0003410;4;2;S265524;6.0;-3308.73;0;-19852.38;2019-06-25 08:43:20;
ajout_ligne;Artstock;;;14;;S265524;51.000000;;;246553.980000;2019-06-25 08:43:20;
ajout_ligne;Artstock;;;14;;S265524;57.000000;;;226701.600000;2019-06-25 08:43:20;
ajout_ligne;;23;MT0003411;4;2;S265524;6.0;-4482.8;0;57636;2019-06-25 08:44:14;
ajout_ligne;Artstock;;;4;;S265524;-33.000000;;;147932.400000;2019-06-25 08:44:14;
ajout_ligne;Artstock;;;4;;S265524;-39.000000;;;174829.200000;2019-06-25 08:44:14;
ajout_ligne;;23;MT0003411;4;2;S265524;6.0;-4482.8;0;-26896.8;2019-06-25 08:44:15;
ajout_ligne;Artstock;;;14;;S265524;57.000000;;;226701.600000;2019-06-25 08:44:15;
ajout_ligne;Artstock;;;14;;S265524;63.000000;;;199804.800000;2019-06-25 08:44:15;
ajout_ligne;;23;MT0003412;4;2;S265524;6.0;-5656.87;0;57636;2019-06-25 08:45:07;
ajout_ligne;Artstock;;;4;;S265524;-36.000000;;;203647.200000;2019-06-25 08:45:07;
ajout_ligne;Artstock;;;4;;S265524;-42.000000;;;237588.420000;2019-06-25 08:45:08;
ajout_ligne;;23;MT0003412;4;2;S265524;6.0;-5656.87;0;-33941.22;2019-06-25 08:45:08;
ajout_ligne;Artstock;;;14;;S265524;63.000000;;;199804.800000;2019-06-25 08:45:08;
ajout_ligne;Artstock;;;14;;S265524;69.000000;;;165863.580000;2019-06-25 08:45:08;
ajout_ligne;;42;TE000009;1;4;782132;10.00;641.99;0;6419.9;2019-06-25 08:50:44;
ajout_ligne;Artstock;;;1;;782132;400.000000;;;256796.000000;2019-06-25 08:50:44;
ajout_ligne;Artstock;;;1;;782132;390.000000;;;250376.100000;2019-06-25 08:50:44;
ajout_ligne;;23;MT0003415;1;2;782132;15.0;641.99;0;9629.85;2019-06-25 08:56:22;
ajout_ligne;Artstock;;;1;;782132;390.000000;;;250376.100000;2019-06-25 08:56:22;
ajout_ligne;Artstock;;;1;;782132;375.000000;;;240746.250000;2019-06-25 08:56:23;
ajout_ligne;;23;MT0003415;1;2;782132;10.000000;641.99;0;6419.9;2019-06-25 08:56:23;
ajout_ligne;Artstock;;;4;;782132;178.000000;;;114274.220000;2019-06-25 08:56:23;
ajout_ligne;Artstock;;;4;;782132;188.000000;;;120694.120000;2019-06-25 08:56:23;
ajout_ligne;;23;MT0003416;1;2;782132;15.0;641.99;0;9629.85;2019-06-25 08:56:57;
ajout_ligne;Artstock;;;1;;782132;375.000000;;;240746.250000;2019-06-25 08:56:57;
ajout_ligne;Artstock;;;1;;782132;360.000000;;;231116.400000;2019-06-25 08:56:57;
ajout_ligne;;23;MT0003416;1;2;782132;10.000000;641.99;0;6419.9;2019-06-25 08:56:57;
ajout_ligne;Artstock;;;4;;782132;188.000000;;;120694.120000;2019-06-25 08:56:58;
ajout_ligne;Artstock;;;4;;782132;198.000000;;;127114.020000;2019-06-25 08:56:58;
ajout_ligne;Artstock;;;2;;INT-ETA-ENC-10X250;11.000000;;;31500.000000;2019-06-26 20:57:40;
ajout_ligne;Achat;16;FAS02334;2;1;INT-ETA-ENC-10X250;2.;1500.00;;1500.00;2019-06-26 20:57:40;
ajout_ligne;Artstock;;;2;;INT-ETA-ENC-10X250;13.000000;;;34500.000000;2019-06-26 20:57:41;
ajout_ligne;Artstock;;;2;;INT-ETA-ENC-10X250;13.000000;;;34500.000000;2019-06-26 21:06:04;
ajout_ligne;Achat;16;FAS02334;2;1;INT-ETA-ENC-10X250;2.;1500.00;;1500.00;2019-06-26 21:06:04;
ajout_ligne;Artstock;;;2;;INT-ETA-ENC-10X250;15.000000;;;37500.000000;2019-06-26 21:06:04;
ajout_ligne;Artstock;;;7;;10622;14.000000;;;30290.960000;2019-06-26 21:17:49;
ajout_ligne;Vente;6;FVY003727;7;0;10622;10.;4500.00;;4500.00;2019-06-26 21:17:49;
ajout_ligne;Artstock;;;7;;10622;4.000000;;;8654.560000;2019-06-26 21:17:49;
Règlement;;;;;;;;;;2000.00;2019-06-26 21:18:15;
ajout_ligne;Vente;6;FRVA00103;4;0;INT-ETA-ENC-10X250;5.;4750.00;;4750.00;2019-07-01 14:02:55;
ajout_ligne;Artstock;;;4;;INT-ETA-ENC-10X250;5.000000;;;7500.000000;2019-07-01 14:02:56;
Règlement;;;;;;;;;;-23750.00;2019-07-01 14:03:09;
ajout_ligne;Artstock;;;3;;16812;20.000000;;;383320.500000;2019-07-01 14:04:51;
ajout_ligne;Vente;6;FRVB00242;3;0;16812;10.;38353.00;;38353.00;2019-07-01 14:04:51;
ajout_ligne;Artstock;;;3;;16812;30.000000;;;574980.750000;2019-07-01 14:04:52;
Règlement;;;;;;;;;;-383530.00;2019-07-01 14:05:10;
ajout_ligne;Artstock;;;4;;16812;23.000000;;;400734.310000;2019-07-09 21:35:59;
ajout_ligne;Devis;0;DEA000105;4;0;16812;5.;38353.00;;38353.00;2019-07-09 21:35:59;
ajout_ligne;Artstock;;;4;;16812;23.000000;;;400734.310000;2019-07-09 21:36:01;
ajout_ligne;Artstock;;;4;;16812;23.000000;;;400734.310000;2019-07-09 21:36:20;
ajout_ligne;Devis;0;DEA000105;4;0;16812;3.00;38000.;;38000.;2019-07-09 21:36:20;
ajout_ligne;Artstock;;;4;;16812;23.000000;;;400734.310000;2019-07-09 21:36:20;
ajout_ligne;Artstock;;;4;;CONT_LC1D25P7;31.000000;;;575376.120000;2019-07-09 21:36:54;
ajout_ligne;Devis;0;DEA000105;4;0;CONT_LC1D25P7;1.;18500.00;;18500.00;2019-07-09 21:36:54;
ajout_ligne;Artstock;;;4;;CONT_LC1D25P7;31.000000;;;575376.120000;2019-07-09 21:36:54;
modif_ligne;Artstock;;;4;;16812;23.000000;;;400734.310000;2019-07-09 21:37:11;
modif_ligne;Devis;0;DEA000105;4;0;16812;5.00;38353.00;;38353.00;2019-07-09 21:37:11;
modif_ligne;Artstock;;;4;;16812;23.000000;;;400734.310000;2019-07-09 21:37:13;
modif_ligne;Artstock;;;4;;16812;23.000000;;;400734.310000;2019-07-09 21:37:24;
modif_ligne;Devis;0;DEA000105;4;0;16812;2.;38000.00;;38000.00;2019-07-09 21:37:24;
modif_ligne;Artstock;;;4;;16812;23.000000;;;400734.310000;2019-07-09 21:37:25;
suppression;Artstock;;;4;;16812;23.000000;;;400734.310000;2019-07-09 21:37:32;
suppresion;Devis;0;DEA000105;4;0;16812;5.000000;32161.840000;;191765.000000;2019-07-09 21:37:32;
suppression;Artstock;;;4;;16812;23.000000;;;400734.310000;2019-07-09 21:37:32;
modif_ligne;Artstock;;;4;;16812;23.000000;;;400734.310000;2019-07-09 21:37:40;
modif_ligne;Devis;0;DEA000105;4;0;16812;-2.;38000.00;;38000.00;2019-07-09 21:37:40;
modif_ligne;Artstock;;;4;;16812;23.000000;;;400734.310000;2019-07-09 21:37:41;
ajout_ligne;Artstock;;;4;;29181;1.000000;;;26236.000000;2019-07-09 21:42:31;
ajout_ligne;Vente;6;FVA004827;4;0;29181;1.;45000.00;;45000.00;2019-07-09 21:42:31;
ajout_ligne;Artstock;;;4;;29181;.000000;;;.000000;2019-07-09 21:42:32;
modif_ligne;Artstock;;;4;;29181;.000000;;;.000000;2019-07-09 21:42:56;
modif_ligne;Vente;6;FVA004827;4;0;29181;0.5;45000.00;;45000.00;2019-07-09 21:42:56;
modif_ligne;Artstock;;;4;;29181;.500000;;;13118.000000;2019-07-09 21:42:57;
suppression;Artstock;;;4;;29181;.500000;;;13118.000000;2019-07-09 21:43:09;
suppresion;Vente;6;FVA004827;4;0;29181;.500000;37735.840000;;22500.000000;2019-07-09 21:43:09;
suppression;Artstock;;;4;;29181;1.000000;;;26236.000000;2019-07-09 21:43:09;
ajout_ligne;Artstock;;;4;;638172;8.000000;;;2635.200000;2019-07-09 21:48:13;
ajout_ligne;Vente;6;FVA004828;4;0;638172;2.;1500.00;;1500.00;2019-07-09 21:48:13;
ajout_ligne;Artstock;;;4;;638172;6.000000;;;1976.400000;2019-07-09 21:48:14;
suppression;Artstock;;;4;;638172;6.000000;;;1976.400000;2019-07-09 21:48:21;
suppresion;Vente;6;FVA004828;4;0;638172;2.000000;1257.860000;;3000.000000;2019-07-09 21:48:21;
suppression;Artstock;;;4;;638172;8.000000;;;2635.200000;2019-07-09 21:48:21;
ajout_ligne;Artstock;;;4;;035797024;8.000000;;;.000000;2019-07-09 21:48:33;
ajout_ligne;Vente;6;FVA004828;4;0;035797024;2.;0.00;;0.00;2019-07-09 21:48:33;
ajout_ligne;Artstock;;;4;;035797024;6.000000;;;.000000;2019-07-09 21:48:34;
modif_ligne;Artstock;;;4;;035797024;6.000000;;;.000000;2019-07-09 22:01:41;
modif_ligne;Vente;6;FVA004828;4;0;035797024;4.00;150000.00;;150000.00;2019-07-09 22:01:41;
modif_ligne;Artstock;;;4;;035797024;4.000000;;;.000000;2019-07-09 22:01:43;
modif_ligne;Artstock;;;4;;035797024;4.000000;;;.000000;2019-07-09 22:01:58;
modif_ligne;Vente;6;FVA004828;4;0;035797024;4.00;0.;;0.;2019-07-09 22:01:59;
modif_ligne;Artstock;;;4;;035797024;4.000000;;;.000000;2019-07-09 22:02:00;
modif_ligne;Artstock;;;4;;035797024;4.000000;;;.000000;2019-07-09 22:02:07;
modif_ligne;Vente;6;FVA004828;4;0;035797024;2.;0.00;;0.00;2019-07-09 22:02:07;
modif_ligne;Artstock;;;4;;035797024;6.000000;;;.000000;2019-07-09 22:02:08;
modif_ligne;Artstock;;;4;;035797024;6.000000;;;.000000;2019-07-09 22:02:17;
modif_ligne;Vente;6;FVA004828;4;0;035797024;-2.00;0.00;;0.00;2019-07-09 22:02:17;
modif_ligne;Artstock;;;4;;035797024;10.000000;;;.000000;2019-07-09 22:02:18;
suppression;Artstock;;;4;;035797024;10.000000;;;.000000;2019-07-09 22:02:27;
suppresion;Vente;6;FVA004828;4;0;035797024;-2.000000;.000000;;.000000;2019-07-09 22:02:27;
suppression;Artstock;;;4;;035797024;8.000000;;;.000000;2019-07-09 22:02:27;
ajout_ligne;Artstock;;;4;;1356;21.000000;;;11927.160000;2019-07-09 22:02:54;
ajout_ligne;Vente;6;FVA004828;4;0;1356;2.;1200.00;;1200.00;2019-07-09 22:02:54;
ajout_ligne;Artstock;;;4;;1356;19.000000;;;10791.240000;2019-07-09 22:02:54;
Règlement;;;;;;;;;;1000.00;2019-07-09 22:03:16;
Règlement;;;;;;;;;;1400.00;2019-07-09 22:06:03;
ajout_ligne;Artstock;;;4;;13021540;50.000000;;;890799.230000;2019-07-09 22:08:02;
ajout_ligne;Vente;6;FVA004829;4;0;13021540;10.00;30000.00;5000;30000.00;2019-07-09 22:08:02;
ajout_ligne;Artstock;;;4;;13021540;40.000000;;;712639.380000;2019-07-09 22:08:03;
modif_ligne;Artstock;;;4;;13021540;40.000000;;;712639.380000;2019-07-09 22:08:55;
modif_ligne;Vente;6;FVA004829;4;0;13021540;5.;30000.00;5000.00U;30000.00;2019-07-09 22:08:55;
modif_ligne;Artstock;;;4;;13021540;45.000000;;;801719.260000;2019-07-09 22:08:57;
ajout_ligne;Artstock;;;4;;130014;3.000000;;;-17817.410000;2019-07-09 22:09:12;
ajout_ligne;Vente;6;FVA004829;4;0;130014;2.00;80000.;;80000.;2019-07-09 22:09:12;
ajout_ligne;Artstock;;;4;;130014;1.000000;;;.000000;2019-07-09 22:09:12;
Règlement;;;;;;;;;;285000.00;2019-07-09 22:09:32;
ajout_ligne;Artstock;;;4;;MIGUERGE;3.000000;;;26100.000000;2019-07-09 22:44:06;
ajout_ligne;Achat;16;FAA000681;4;1;MIGUERGE;5.00;5000.;;5000.;2019-07-09 22:44:06;
ajout_ligne;Artstock;;;4;;MIGUERGE;8.000000;;;51100.000000;2019-07-09 22:44:07;
modif_ligne;Artstock;;;4;;MIGUERGE;8.000000;;;51100.000000;2019-07-09 22:44:23;
modif_ligne;Achat;16;FAA000681;4;1;MIGUERGE;8.00;5000.;;5000.;2019-07-09 22:44:23;
modif_ligne;Artstock;;;4;;MIGUERGE;11.000000;;;66100.000000;2019-07-09 22:44:25;
modif_ligne;Artstock;;;4;;MIGUERGE;11.000000;;;66100.000000;2019-07-09 22:44:48;
modif_ligne;Achat;16;FAA000681;4;1;MIGUERGE;7.;5962.50;;5962.50;2019-07-09 22:44:48;
modif_ligne;Artstock;;;4;;MIGUERGE;10.000000;;;67837.500000;2019-07-09 22:44:50;
suppression;Artstock;;;4;;MIGUERGE;10.000000;;;67837.500000;2019-07-09 22:45:00;
suppresion;Achat;16;FAA000681;4;1;MIGUERGE;7.000000;5962.500000;;49771.970000;2019-07-09 22:45:00;
suppression;Artstock;;;4;;MIGUERGE;3.000000;;;26100.000000;2019-07-09 22:45:00;
ajout_ligne;Artstock;;;4;;MIGUERGE;3.000000;;;26100.000000;2019-07-09 22:45:33;
ajout_ligne;Achat;16;FAA000681;4;1;MIGUERGE;10.00;5000.;;5000.;2019-07-09 22:45:33;
ajout_ligne;Artstock;;;4;;MIGUERGE;13.000000;;;76100.000000;2019-07-09 22:45:34;
ajout_ligne;Artstock;;;4;;S265524;9.000000;;;178031.220000;2019-07-09 23:12:02;
ajout_ligne;Vente;6;FVA004830;4;0;S265524;2.00;14550.00;50U;14550.00;2019-07-09 23:12:02;
ajout_ligne;Artstock;;;4;;S265524;7.000000;;;138468.730000;2019-07-09 23:12:02;
ajout_ligne;Artstock;;;4;;S265525;12.000000;;;138324.000000;2019-07-09 23:12:39;
ajout_ligne;Vente;6;FVA004830;4;0;S265525;10.00;17475.00;475U;17475.00;2019-07-09 23:12:39;
ajout_ligne;Artstock;;;4;;S265525;2.000000;;;23054.000000;2019-07-09 23:12:39;
modif_ligne;Artstock;;;4;;S265525;2.000000;;;23054.000000;2019-07-09 23:12:50;
modif_ligne;Vente;6;FVA004830;4;0;S265525;5.;17475.00;475.00U;17475.00;2019-07-09 23:12:50;
modif_ligne;Artstock;;;4;;S265525;2.000000;;;23054.000000;2019-07-09 23:14:21;
modif_ligne;Vente;6;FVA004830;4;0;S265525;5.00;17475.00;475.00U;17475.00;2019-07-09 23:14:21;
modif_ligne;Artstock;;;4;;S265525;2.000000;;;23054.000000;2019-07-09 23:14:40;
modif_ligne;Vente;6;FVA004830;4;0;S265525;5.00;17475.00;475.00U;17475.00;2019-07-09 23:14:40;
suppression;Artstock;;;4;;S265525;2.000000;;;23054.000000;2019-07-09 23:14:48;
suppresion;Vente;6;FVA004830;4;0;S265525;10.000000;17475.000000;;170000.000000;2019-07-09 23:14:48;
suppression;Artstock;;;4;;S265525;12.000000;;;138324.000000;2019-07-09 23:14:48;
ajout_ligne;Artstock;;;4;;S265525;12.000000;;;138324.000000;2019-07-09 23:15:07;
ajout_ligne;Vente;6;FVA004830;4;0;S265525;5.00;17475.00;475U;17475.00;2019-07-09 23:15:08;
ajout_ligne;Artstock;;;4;;S265525;7.000000;;;80689.000000;2019-07-09 23:15:08;
Règlement;;;;;;;;;;50000.00;2019-07-09 23:15:39;
ajout_ligne;;23;MT0003420;4;2;U970;5.00;287.2;0;1435.98;2019-07-09 23:31:58;
ajout_ligne;Artstock;;;4;;U970;797.000000;;;228894.600000;2019-07-09 23:31:58;
ajout_ligne;Artstock;;;4;;U970;792.000000;;;227458.600000;2019-07-09 23:31:58;
ajout_ligne;;23;MT0003420;4;2;U970;5.00;287.2;0;1436;2019-07-09 23:31:58;
ajout_ligne;Artstock;;;3;;U970;300.000000;;;89451.900000;2019-07-09 23:31:58;
ajout_ligne;Artstock;;;3;;U970;305.000000;;;90887.900000;2019-07-09 23:31:59;
ajout_ligne;;23;MT0003420;4;2;U970;5.00;287.2;0;1435.98;2019-07-09 23:33:13;
ajout_ligne;Artstock;;;4;;U970;792.000000;;;227458.600000;2019-07-09 23:33:13;
ajout_ligne;Artstock;;;4;;U970;787.000000;;;226022.600000;2019-07-09 23:33:13;
ajout_ligne;;23;MT0003420;4;2;U970;5.00;287.2;0;1436;2019-07-09 23:33:13;
ajout_ligne;Artstock;;;3;;U970;305.000000;;;90887.900000;2019-07-09 23:33:13;
ajout_ligne;Artstock;;;3;;U970;310.000000;;;92323.900000;2019-07-09 23:33:13;
ajout_ligne;;23;MT0003420;4;2;29163;5.00;17689.27;0;88446.34;2019-07-09 23:33:27;
ajout_ligne;Artstock;;;4;;29163;7.000000;;;123824.880000;2019-07-09 23:33:27;
ajout_ligne;Artstock;;;4;;29163;2.000000;;;35378.530000;2019-07-09 23:33:27;
ajout_ligne;;23;MT0003420;4;2;29163;5.00;17689.27;0;88446.35;2019-07-09 23:33:28;
ajout_ligne;Artstock;;;3;;29163;4.000000;;;74188.000000;2019-07-09 23:33:28;
ajout_ligne;Artstock;;;3;;29163;9.000000;;;162634.350000;2019-07-09 23:33:28;
ajout_ligne;;23;MT0003421;4;2;110200;1.00;1578;0;1578;2019-07-10 06:56:11;
ajout_ligne;Artstock;;;4;;110200;325.000000;;;512850.030000;2019-07-10 06:56:11;
ajout_ligne;Artstock;;;4;;110200;324.000000;;;511272.030000;2019-07-10 06:56:11;
ajout_ligne;;23;MT0003421;4;2;110200;1.00;1578;0;1578;2019-07-10 06:56:12;
ajout_ligne;Artstock;;;2;;110200;20.000000;;;32077.170000;2019-07-10 06:56:12;
ajout_ligne;Artstock;;;2;;110200;21.000000;;;33655.170000;2019-07-10 06:56:12;
ajout_ligne;;23;MT0003421;4;2;110200;1.00;1578;0;1578;2019-07-10 06:56:40;
ajout_ligne;Artstock;;;4;;110200;324.000000;;;511272.030000;2019-07-10 06:56:40;
ajout_ligne;Artstock;;;4;;110200;323.000000;;;509694.030000;2019-07-10 06:56:40;
ajout_ligne;;23;MT0003421;4;2;110200;1.00;1578;0;1578;2019-07-10 06:56:41;
ajout_ligne;Artstock;;;2;;110200;21.000000;;;33655.170000;2019-07-10 06:56:41;
ajout_ligne;Artstock;;;2;;110200;22.000000;;;35233.170000;2019-07-10 06:56:41;
ajout_ligne;;23;MT0003421;4;2;110200;1.00;1578;0;1578;2019-07-10 06:59:23;
ajout_ligne;Artstock;;;4;;110200;323.000000;;;509694.030000;2019-07-10 06:59:23;
ajout_ligne;Artstock;;;4;;110200;322.000000;;;508116.030000;2019-07-10 06:59:23;
ajout_ligne;;23;MT0003421;4;2;110200;1.00;1578;0;1578;2019-07-10 06:59:24;
ajout_ligne;Artstock;;;2;;110200;22.000000;;;35233.170000;2019-07-10 06:59:24;
ajout_ligne;Artstock;;;2;;110200;23.000000;;;36811.170000;2019-07-10 06:59:25;
ajout_ligne;;23;MT0003421;4;2;10605;2.00;1711.5;0;3423;2019-07-10 06:59:44;
ajout_ligne;Artstock;;;4;;10605;8.000000;;;13692.000000;2019-07-10 06:59:44;
ajout_ligne;Artstock;;;4;;10605;6.000000;;;10269.000000;2019-07-10 06:59:44;
ajout_ligne;;23;MT0003421;4;2;10605;2.00;1711.5;0;3423;2019-07-10 06:59:45;
ajout_ligne;Artstock;;;2;;10605;7.000000;;;11980.780000;2019-07-10 06:59:45;
ajout_ligne;Artstock;;;2;;10605;9.000000;;;15403.780000;2019-07-10 06:59:45;
ajout_ligne;Artstock;;;4;;INT-ETA-ENC-10X250;5.000000;;;7500.000000;2019-07-10 07:03:58;
ajout_ligne;Devis;0;DEA000106;4;0;INT-ETA-ENC-10X250;2.;4750.00;;4750.00;2019-07-10 07:03:58;
ajout_ligne;Artstock;;;4;;INT-ETA-ENC-10X250;5.000000;;;7500.000000;2019-07-10 07:03:59;
ajout_ligne;Artstock;;;4;;LFT836G13B;.000000;;;.000000;2019-07-10 07:04:07;
ajout_ligne;Devis;0;DEA000106;4;0;LFT836G13B;1.;1750.00;;1750.00;2019-07-10 07:04:08;
ajout_ligne;Artstock;;;4;;LFT836G13B;.000000;;;.000000;2019-07-10 07:04:08;
ajout_ligne;Artstock;;;4;;DDS228;.000000;;;.000000;2019-07-14 17:51:57;
ajout_ligne;Vente;6;FRVA00104;4;0;DDS228;-1.;10000.00;;10000.00;2019-07-14 17:51:57;
ajout_ligne;Artstock;;;4;;DDS228;-1.000000;;;.000000;2019-07-14 17:51:58;
ajout_ligne;Artstock;;;4;;5891/20;7.000000;;;8012.340000;2019-07-14 20:26:15;
ajout_ligne;Achat;16;FAA000682;4;1;5891/20;-5.00;1144.65;;1144.65;2019-07-14 20:26:16;
ajout_ligne;Artstock;;;4;;5891/20;2.000000;;;2289.090000;2019-07-14 20:26:16;
modif_ligne;Artstock;;;4;;5891/20;2.000000;;;2289.090000;2019-07-14 20:27:20;
modif_ligne;Achat;16;FAA000682;4;1;5891/20;-4.;1144.65;;1144.65;2019-07-14 20:27:20;
modif_ligne;Artstock;;;4;;5891/20;3.000000;;;3433.740000;2019-07-14 20:27:22;
ajout_ligne;;23;MT0003422;4;2;R2V-DIS-3X1.5;37.00;282.6;0;10456.07;2019-07-14 21:32:30;
ajout_ligne;Artstock;;;4;;R2V-DIS-3X1.5;2437.000000;;;688687.780000;2019-07-14 21:32:30;
ajout_ligne;Artstock;;;4;;R2V-DIS-3X1.5;2400.000000;;;678231.580000;2019-07-14 21:32:30;
ajout_ligne;;23;MT0003422;4;2;R2V-DIS-3X1.5;37.00;282.6;0;10456.2;2019-07-14 21:32:31;
ajout_ligne;Artstock;;;3;;R2V-DIS-3X1.5;1225.000000;;;344517.570000;2019-07-14 21:32:31;
ajout_ligne;Artstock;;;3;;R2V-DIS-3X1.5;1262.000000;;;354973.770000;2019-07-14 21:32:31;
suppresion;Artstock;;;4;;R2V-DIS-3X1.5;2400.000000;;;678231.580000;2019-07-14 21:33:15;
suppresion;;23;MT0003422;4;2;R2V-DIS-3X1.5;37.000000;282.600000;;10456.070000;2019-07-14 21:33:15;
suppresion;Artstock;;;4;;R2V-DIS-3X1.5;2437.000000;;;688687.780000;2019-07-14 21:33:16;
suppresion;Artstock;;;3;;R2V-DIS-3X1.5;1262.000000;;;354973.770000;2019-07-14 21:33:16;
suppresion;;23;MT0003422;3;2;R2V-DIS-3X1.5;-37;282.600000;;10456.200000;2019-07-14 21:33:16;
suppresion;Artstock;;;3;;R2V-DIS-3X1.5;1225.000000;;;344517.570000;2019-07-14 21:33:16;
ajout_ligne;;23;MT0003422;4;2;R2V-DIS-3X1.5;12.00;282.6;0;3391.16;2019-07-14 21:33:41;
ajout_ligne;Artstock;;;4;;R2V-DIS-3X1.5;2437.000000;;;688687.780000;2019-07-14 21:33:41;
ajout_ligne;Artstock;;;4;;R2V-DIS-3X1.5;2425.000000;;;685296.580000;2019-07-14 21:33:42;
ajout_ligne;;23;MT0003422;4;2;R2V-DIS-3X1.5;12.00;282.6;0;3391.2;2019-07-14 21:33:42;
ajout_ligne;Artstock;;;3;;R2V-DIS-3X1.5;1225.000000;;;344517.570000;2019-07-14 21:33:42;
ajout_ligne;Artstock;;;3;;R2V-DIS-3X1.5;1237.000000;;;347908.770000;2019-07-14 21:33:43;
ajout_ligne;Artstock;;;4;;R2V_DIS_4X10MM;159.000000;;;319502.900000;2019-07-14 21:41:01;
ajout_ligne;Achat;16;FAA000683;4;1;R2V_DIS_4X10MM;100.;2114.00;;2114.00;2019-07-14 21:41:01;
ajout_ligne;Artstock;;;4;;R2V_DIS_4X10MM;259.000000;;;530902.900000;2019-07-14 21:41:02;
modif_ligne;Artstock;;;4;;R2V_DIS_4X10MM;259.000000;;;530902.900000;2019-07-14 21:41:22;
modif_ligne;Achat;16;FAA000683;4;1;R2V_DIS_4X10MM;101.00;2500.00;;2500.00;2019-07-14 21:41:22;
modif_ligne;Artstock;;;4;;R2V_DIS_4X10MM;260.000000;;;572002.900000;2019-07-14 21:41:24;
modif_ligne;Artstock;;;4;;R2V_DIS_4X10MM;260.000000;;;572002.900000;2019-07-14 21:41:33;
modif_ligne;Achat;16;FAA000683;4;1;R2V_DIS_4X10MM;101.00;2981.25;;2981.25;2019-07-14 21:41:33;
modif_ligne;Artstock;;;4;;R2V_DIS_4X10MM;260.000000;;;620609.150000;2019-07-14 21:41:35;
ajout_ligne;Artstock;;;4;;R2V_DIS_4X10MM;260.000000;;;620609.150000;2019-07-14 21:41:53;
ajout_ligne;Achat;16;FAA000683;4;1;R2V_DIS_4X10MM;2.;2114.00;;2114.00;2019-07-14 21:41:53;
ajout_ligne;Artstock;;;4;;R2V_DIS_4X10MM;262.000000;;;624837.150000;2019-07-14 21:41:54;
suppression;Artstock;;;4;;R2V_DIS_4X10MM;262.000000;;;624837.150000;2019-07-14 21:42:12;
suppresion;Achat;16;FAA000683;4;1;R2V_DIS_4X10MM;2.000000;2114.000000;;5041.890000;2019-07-14 21:42:12;
suppression;Artstock;;;4;;R2V_DIS_4X10MM;260.000000;;;620609.150000;2019-07-14 21:42:12;
ajout_ligne;Achat;16;FAA000684;4;1;CAB404;2.00;10000.;;10000.;2019-07-14 21:43:45;
ajout_ligne;Artstock;;;4;;CAB404;2.000000;;;20000.000000;2019-07-14 21:43:46;
ajout_ligne;Artstock;;;4;;23901;100.000000;;;33878.000000;2019-07-14 21:45:17;
ajout_ligne;Vente;6;FVA004831;4;0;23901;5.00;2025.00;25U;2025.00;2019-07-14 21:45:17;
ajout_ligne;Artstock;;;4;;23901;95.000000;;;32184.100000;2019-07-14 21:45:18;
modif_ligne;Artstock;;;4;;23901;95.000000;;;32184.100000;2019-07-14 21:45:35;
modif_ligne;Vente;6;FVA004831;4;0;23901;10.;2025.00;25.00U;2025.00;2019-07-14 21:45:35;
modif_ligne;Artstock;;;4;;23901;90.000000;;;30490.200000;2019-07-14 21:45:37;
modif_ligne;Artstock;;;4;;23901;90.000000;;;30490.200000;2019-07-14 21:45:47;
modif_ligne;Vente;6;FVA004831;4;0;23901;10.00;2025.00;25.00U;2025.00;2019-07-14 21:45:47;
modif_ligne;Artstock;;;4;;23901;90.000000;;;30490.200000;2019-07-14 21:45:49;
ajout_ligne;Artstock;;;4;;23901;90.000000;;;30490.200000;2019-07-14 21:45:56;
ajout_ligne;Vente;6;FVA004831;4;0;23901;1.;2025.00;;2025.00;2019-07-14 21:45:56;
ajout_ligne;Artstock;;;4;;23901;89.000000;;;30151.420000;2019-07-14 21:45:57;
suppression;Artstock;;;4;;23901;89.000000;;;30151.420000;2019-07-14 21:46:01;
suppresion;Vente;6;FVA004831;4;0;23901;1.000000;1698.110000;;2025.000000;2019-07-14 21:46:01;
suppression;Artstock;;;4;;23901;90.000000;;;30490.200000;2019-07-14 21:46:02;
Règlement;;;;;;;;;;10000.00;2019-07-14 21:46:23;
ajout_ligne;Vente;6;FRVA00105;4;0;120880;10.;1250.00;;1250.00;2019-07-14 21:48:38;
ajout_ligne;Artstock;;;4;;120880;10.000000;;;5000.000000;2019-07-14 21:48:38;
Règlement;;;;;;;;;;-12500.00;2019-07-17 20:11:33;
ajout_ligne;Artstock;;;2;;ELECT72;1.000000;;;30000.000000;2019-07-18 07:09:10;
ajout_ligne;Achat;16;FRAS0104;2;1;ELECT72;1.;30000.00;;30000.00;2019-07-18 07:09:10;
